STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
022200ZS5303001,32410049,97224960,1,5,1,N,N,N,7,7,6,N,N,5,6
022200ZS5835001,32545724,97204787,1,5,1,N,N,N,7,7,6,6,N,5,9
022200ZS6481002,32423467,97141668,1,5,1,N,N,N,7,7,6,6,N,5,7
022200ZS6481003,32431343,97141533,1,5,1,N,N,N,7,6,6,5,N,5,7
022200ZS8040001,32371960,97242922,1,5,1,N,N,N,6,7,5,4,N,5,7
022200ZS8040002,32364356,97242240,1,5,1,N,N,N,7,7,7,5,N,5,9
022200ZS8080001,32530863,97175002,1,5,1,N,N,N,6,7,6,2,N,5,7
022200ZS8155001,32442974,97203044,1,2,3,7,7,6,N,N,6,5,4,5,N
022200ZS8436001,32551685,97181921,1,5,1,N,N,N,7,7,7,7,N,5,8
022200ZS8745001,32380697,97195505,1,5,5,7,6,6,7,N,6,2,N,5,9
022200ZS8750001,32372274,97212919,1,5,5,7,8,8,7,N,6,6,N,5,7
022200ZS8962001,32493555,97183081,1,5,1,6,6,7,7,N,6,2,N,5,7
022200ZS8962002,32493635,97183176,1,5,1,7,7,7,7,N,7,2,N,5,7
022200ZT2641001,32490279,97195879,1,5,1,N,N,N,7,7,6,9,N,5,6
022200ZT3036001,32572007,97153484,1,5,1,N,N,N,8,7,6,4,N,5,9
022200ZT3762001,32532339,97185472,1,5,1,N,N,N,7,7,6,7,N,5,9
022200ZT5040001,32570392,97173638,1,5,1,N,N,N,7,7,7,N,N,5,9
022200ZT5040002,32570595,97171302,1,5,1,N,N,N,7,7,7,4,N,5,7
022200ZT5040003,32571135,97170194,1,5,1,N,N,N,8,7,7,4,N,5,7
022200ZT7601001,32410982,97160083,1,5,3,7,7,6,6,N,6,7,N,5,7
022200ZT8001001,32490025,97053219,1,5,5,7,8,6,7,N,6,2,N,5,9
022200ZT8001002,32490116,97053246,1,5,5,8,7,7,7,N,7,2,N,5,9
022200ZT8001003,32481127,97082853,1,2,5,7,7,7,N,N,7,2,9,5,N
022200ZT8001004,32482300,97081965,1,5,5,7,7,7,7,N,7,3,N,5,9
022200ZT8001005,32484151,97064406,1,5,5,7,7,7,6,N,7,3,N,5,9
022200ZT8001006,32481176,97082961,1,2,5,7,8,7,N,N,7,2,9,5,N
022200ZT8001007,32482806,97075664,1,5,1,N,N,N,5,6,5,N,N,5,8
022200ZT8001008,32485981,97021067,1,2,5,7,8,7,N,N,7,9,8,5,N
022200ZT8001009,32484056,97020694,1,5,1,N,N,N,7,6,5,N,N,5,9
022200ZT8001010,32480762,97104608,1,5,3,N,N,N,5,4,4,N,N,5,6
022200ZT8001011,32480722,97103620,1,5,3,N,N,N,7,7,7,N,N,5,6
022200ZT8001012,32480775,97095530,1,5,2,7,7,7,8,N,6,5,N,5,6
022200ZT9710001,32571645,97171151,1,5,1,N,N,N,6,7,6,N,N,5,9
022200ZU3000001,32454957,97213911,1,6,5,8,7,6,6,N,6,2,3,5,8
022200ZU3000002,32454937,97213802,1,6,4,6,7,6,6,N,6,2,3,5,8
022200ZU3000003,32441404,97214053,1,5,1,N,N,N,6,7,6,2,N,5,6
022200ZU4000005,32432899,97213866,1,5,3,5,6,6,6,N,6,2,N,5,7
022200ZU4000006,32432912,97213980,1,5,3,5,5,6,6,N,2,2,N,0,7
022200ZV0610001,32392426,97192414,1,5,1,N,N,N,6,7,6,7,N,5,7
022200ZV3900003,32440916,97173651,1,5,1,6,6,6,5,N,6,9,N,5,6
022200ZV4040001,32414231,97264831,1,5,5,7,8,7,6,N,7,5,N,5,9
022200ZV4040002,32422653,97251023,1,5,1,N,N,N,7,7,5,N,N,5,6
022200ZV4040003,32422944,97250269,1,5,1,N,N,N,6,6,5,2,N,5,6
022200ZV4040004,32430519,97232270,1,5,1,7,6,7,5,N,6,2,N,5,6
022200ZV4040006,32443512,97201413,1,1,1,8,5,6,N,N,0,4,0,0,N
022200ZV4465001,32585448,97143617,1,5,1,N,N,N,7,7,6,N,N,5,7
022200ZV5020001,32421595,97145455,1,5,1,6,6,7,7,N,6,7,N,5,6
022200ZV5020002,32424778,97145470,1,5,1,6,6,7,6,N,6,5,N,5,6
022200ZV7405001,32580160,97163898,1,5,1,N,N,N,6,7,7,5,N,5,7
022200ZW0180001,32555812,97222896,1,5,1,N,N,N,7,7,7,N,N,5,9
022200ZW1542001,32415336,97245667,1,5,5,7,8,7,7,N,6,5,N,5,7
022200ZW1550001,32514806,97241451,1,5,1,N,N,N,7,7,7,5,N,5,9
022200ZW1611001,32351430,97233572,1,5,1,N,N,N,7,7,6,8,N,5,7
022200ZW1615001,32361812,97193209,1,5,1,N,N,N,7,7,7,N,N,5,7
022200ZW3190001,32390479,97213960,1,5,5,7,7,7,6,N,7,2,N,5,9
022200ZW3260001,32405802,97233147,1,5,1,N,N,N,7,7,5,4,N,5,7
022200ZW3345001,32513862,97184382,1,5,1,5,6,7,6,N,6,2,N,5,9
022200ZW3345002,32513967,97184379,1,5,1,6,6,6,6,N,6,2,N,5,9
022200ZW3345003,32513955,97180344,1,5,1,6,6,6,7,N,6,2,N,5,9
022200ZW3345004,32514061,97180440,1,5,1,6,6,6,7,N,6,2,N,5,9
022200ZW4010001,32581949,97185335,1,5,1,N,N,N,6,6,5,4,N,5,7
022200ZW4010002,32581994,97182411,1,5,1,N,N,N,7,7,7,4,N,5,9
022200ZW4155001,32551558,97173740,1,5,1,N,N,N,7,7,7,5,N,5,8
022200ZW4570001,32454279,97225679,1,5,4,6,6,6,6,N,6,2,N,5,7
022200ZW4570002,32454132,97230314,1,5,4,6,6,6,6,N,6,2,N,5,7
022200ZW4570003,32453707,97241485,1,5,4,6,7,6,6,N,6,2,N,5,7
022200ZW4570004,32453653,97241802,1,5,4,6,7,6,6,N,6,2,N,5,7
022200ZW4570005,32453233,97205604,5,8,0,7,8,8,7,N,8,5,3,5,9
022200ZW5305001,32384288,97184657,1,5,1,N,N,N,7,6,5,7,N,5,7
022200ZW5305002,32380547,97184677,1,5,1,N,N,N,5,7,6,6,N,5,7
022200ZW5810001,32585709,97235260,1,5,1,N,N,N,7,7,6,N,N,5,7
022200ZW5980001,32383460,97225920,1,5,1,N,N,N,6,7,6,5,N,5,7
022200ZW6469001,32382720,97231002,1,5,1,N,N,N,7,6,6,6,N,5,7
022200ZW6477001,32531782,97200465,1,5,1,N,N,N,7,7,7,6,N,5,7
022200ZW7025001,32520629,97171803,1,5,1,N,N,N,7,6,6,N,N,5,7
022200ZW7795001,32444804,97112624,1,5,1,N,N,N,5,5,5,7,N,5,7
022200ZW7930001,32402544,97290405,1,5,5,7,8,7,6,N,7,5,N,5,8
022200ZW7950001,32454456,97142534,1,5,5,7,8,7,7,N,7,2,N,5,7
022200ZW7950002,32454871,97142677,1,5,1,N,N,N,7,6,6,N,N,5,6
022200ZW7950003,32454075,97142349,1,5,1,N,N,N,6,5,5,N,N,5,6
022200ZW8077001,32563415,97155507,1,5,1,N,N,N,6,6,6,9,N,5,7
022200ZW8500001,32383801,97223504,1,5,1,N,N,N,6,6,6,6,N,5,8
022200ZW9455001,32582611,97233876,1,5,1,N,N,N,7,7,7,5,N,5,9
022200ZY5857001,32465103,97173535,1,5,1,N,N,N,7,7,6,7,N,5,7
022200ZY8985001,32422311,97182153,1,5,1,N,N,N,6,7,6,N,N,5,7
022200ZZ0075001,32455357,97175200,1,2,5,7,7,6,N,N,6,2,6,5,N
022200ZZ0075003,32455540,97164404,1,5,5,7,8,8,7,N,8,5,N,5,6
022200ZZ0075004,32455522,97163223,1,5,5,7,8,7,8,N,7,5,N,5,6
022200ZZ0075005,32455814,97161391,1,5,5,7,7,7,7,N,7,5,N,5,8
022200ZZ2950001,32474058,97231472,1,5,1,N,N,N,7,7,6,6,N,5,7
022200ZZ3325001,32474982,97232061,1,5,1,N,N,N,7,7,6,6,N,5,7
022200ZZ3400001,32465763,97204637,1,5,1,N,N,N,6,7,7,6,N,5,7
022200ZZ3700001,32470835,97204461,1,5,5,6,8,5,5,N,5,5,N,5,7
022200ZZ4075001,32473136,97210154,1,5,2,6,6,6,6,N,6,2,N,5,7
022200ZZ4450001,32475113,97205010,1,5,1,N,N,N,8,7,6,5,N,5,7
022200ZZ4901001,32475780,97213945,1,5,4,6,7,7,6,N,4,3,N,2,7
022200ZZ6250004,32454692,97184038,1,5,4,6,6,6,7,N,6,5,N,5,7
022200ZZ7600002,32450353,97203900,5,6,0,7,5,8,7,N,5,4,6,5,9
022200ZZ9999001,32442656,97262291,1,5,5,7,7,7,6,N,7,2,N,5,9
022200ZZ9999002,32443546,97262140,1,5,5,6,7,7,6,N,7,2,N,5,9
2.25E+13,33220761,97421837,1,1,5,7,7,7,N,N,7,6,9,5,N
2.25E+13,33220748,97421920,1,1,5,7,7,7,N,N,7,6,7,5,N
2.25E+13,33220094,97421721,1,5,5,7,7,7,7,N,7,6,N,5,9
2.25E+13,33220082,97421808,1,5,5,7,7,7,7,N,7,6,N,5,9
2.25E+13,33220066,97421984,1,5,5,7,7,7,7,N,7,7,N,5,8
2.25E+13,33212843,97421584,1,1,5,8,7,7,N,N,7,7,9,5,N
2.25E+13,33231392,97431264,1,5,5,7,7,7,7,N,7,7,N,5,9
2.25E+13,33231481,97431381,1,5,5,6,7,7,7,N,7,6,N,5,9
2.25E+13,33194615,97401117,1,5,1,N,N,N,6,7,5,N,N,5,6
2.25E+13,33192464,97395480,1,5,1,N,N,N,5,7,5,N,N,5,6
2.25E+13,33174924,97383619,1,5,1,N,N,N,5,7,5,N,N,5,8
2.25E+13,33172754,97381730,1,5,1,N,N,N,6,7,5,N,N,5,8
2.25E+13,33145572,97362306,1,5,1,N,N,N,6,7,5,N,N,5,8
2.25E+13,33205752,97413209,1,1,5,6,6,6,N,N,6,6,7,5,N
2.25E+13,33205689,97413240,1,1,5,7,7,7,N,N,7,6,9,5,N
2.25E+13,33204648,97410218,1,1,5,7,7,7,N,N,7,6,9,5,N
2.25E+13,33204594,97410263,1,1,5,7,7,7,N,N,7,6,7,5,N
2.25E+13,33142315,97360146,1,1,5,7,7,6,N,N,6,9,6,5,N
2.25E+13,33142278,97360206,1,1,5,7,7,7,N,N,7,7,6,5,N
2.25E+13,33095102,97314636,1,5,1,N,N,N,7,7,5,N,N,5,8
2.25E+13,33080693,97294221,1,5,1,N,N,N,8,6,5,N,N,5,8
2.25E+13,33041190,97282540,1,1,5,7,5,7,N,N,5,9,7,5,N
2.25E+13,33032076,97284310,6,1,5,7,6,6,N,N,6,6,7,5,N
2.25E+13,33024680,97281784,1,1,5,7,6,6,N,N,6,7,5,5,N
2.25E+13,33060037,97281670,1,1,5,7,7,7,N,N,7,5,9,5,N
2.25E+13,33125210,97345991,1,1,5,6,7,7,N,N,7,7,5,5,N
2.25E+13,33125153,97350027,1,1,4,7,7,7,N,N,7,7,4,5,N
2.25E+13,33135214,97354134,1,1,5,7,7,7,N,N,7,7,4,5,N
2.25E+13,33135398,97354343,1,1,5,6,7,7,N,N,7,7,4,5,N
2.25E+13,33133997,97353495,1,1,5,7,7,7,N,N,7,7,4,5,N
2.25E+13,33133926,97353596,1,1,5,7,7,7,N,N,7,7,5,5,N
2.25E+13,33024123,97275313,1,1,4,6,6,7,N,N,6,7,9,5,N
2.25E+13,33121400,97340200,1,1,5,7,8,8,N,N,8,6,6,5,N
2.25E+13,33121290,97335940,1,1,5,7,8,8,N,N,8,6,6,5,N
2.25E+13,33220139,97421412,1,5,5,7,7,7,7,N,7,9,N,5,8
2.25E+13,33183088,97504245,1,5,5,7,7,7,6,N,7,7,N,5,8
2.25E+13,33182702,97550686,1,5,5,7,7,7,7,N,7,9,N,5,9
2.25E+13,33142886,97355291,1,1,5,8,7,7,N,N,7,9,9,5,N
2.25E+13,33142829,97355254,1,1,5,7,7,7,N,N,7,6,9,5,N
2.25E+13,33144306,97350820,4,4,5,8,7,7,N,N,7,6,4,5,N
2.25E+13,33144244,97350770,4,4,5,8,7,7,N,N,7,6,3,5,N
2.25E+13,33143508,97343338,1,1,5,6,7,7,N,N,7,5,9,5,N
2.25E+13,33135615,97413166,1,5,5,7,7,7,7,N,7,9,N,5,9
2.25E+13,33135428,97413855,1,5,5,7,7,7,7,N,7,6,N,5,9
2.25E+13,33132048,97443265,1,5,5,7,7,7,7,N,7,9,N,5,9
2.25E+13,33132099,97443236,1,5,5,7,7,7,7,N,7,9,N,5,9
2.25E+13,33135102,97383329,1,5,1,N,N,N,6,6,6,N,N,5,7
2.25E+13,33145783,97241496,1,5,5,6,7,7,6,N,7,9,N,5,8
2.25E+13,33144376,97270648,1,5,5,7,7,7,7,N,7,2,N,5,9
2.25E+13,33144805,97264884,1,5,5,7,7,7,7,N,7,6,N,5,9
2.25E+13,33144615,97265132,1,5,5,7,7,7,6,N,7,6,N,5,9
2.25E+13,33145744,97241757,1,5,5,7,7,7,7,N,7,6,N,5,8
2.25E+13,33113547,97485709,1,5,1,N,N,N,6,5,5,6,N,5,7
2.25E+13,33123817,97472729,1,5,1,7,5,5,7,N,5,4,N,5,7
2.25E+13,33102768,97511695,1,5,4,5,6,6,7,N,6,4,N,5,9
2.25E+13,33120714,97481147,1,5,5,7,7,7,6,N,7,9,N,5,9
2.25E+13,33102182,97550535,1,5,5,7,7,7,7,N,7,9,N,5,9
2.25E+13,33174545,97474780,1,5,1,N,N,N,6,7,6,7,N,5,8
2.25E+13,33014589,97524175,1,5,1,7,7,6,5,N,6,6,N,5,7
2.25E+13,33163931,97321155,1,5,1,N,N,N,6,7,6,N,N,5,7
2.25E+13,33155501,97330449,1,5,3,6,6,5,6,N,5,2,N,5,8
2.25E+13,33192756,97280131,1,5,5,7,7,7,7,N,7,5,N,5,9
2.25E+13,33193790,97274198,1,5,5,7,7,7,7,N,7,5,N,5,9
2.25E+13,33215383,97252846,1,5,5,7,7,7,7,N,7,7,N,5,9
2.25E+13,33052118,97333139,1,9,1,N,N,N,6,5,5,2,N,5,3
2.25E+13,33051747,97333132,1,9,1,N,N,N,7,6,6,2,N,5,3
2.25E+13,33040276,97334614,1,5,1,N,N,N,5,7,5,N,N,5,8
2.25E+13,33033146,97334163,1,5,1,N,N,N,6,7,5,N,N,5,8
2.25E+13,33030539,97334149,1,5,1,7,7,6,7,N,6,5,N,5,6
2.25E+13,33015569,97333576,1,5,1,6,5,6,5,N,5,5,N,5,8
2.25E+13,33013933,97330120,1,5,1,N,N,N,5,7,5,N,N,5,8
2.25E+13,33050766,97333109,1,5,5,7,8,7,7,N,7,6,N,5,9
2.25E+13,33063940,97342526,1,5,5,8,8,7,7,N,7,5,N,5,9
2.25E+13,33024387,97393556,1,5,1,N,N,N,7,6,6,N,N,5,7
2.25E+13,33015208,97400657,1,5,1,N,N,N,7,6,6,4,N,5,7
2.25E+13,33085691,97381058,1,5,5,7,8,7,7,N,7,7,N,5,9
2.25E+13,33074618,97385146,1,5,5,7,7,7,6,N,7,7,N,5,9
2.25E+13,33071936,97390733,1,5,5,7,7,7,7,N,7,7,N,5,9
2.25E+13,33244313,97484056,1,5,1,N,N,N,6,7,6,N,N,5,6
2.25E+13,33222737,97490432,1,5,1,N,N,N,6,7,6,N,N,5,7
2.25E+13,33224342,97490552,1,5,1,7,6,6,6,N,6,6,N,5,7
2.25E+13,33173877,97473909,1,5,1,N,N,N,7,6,5,9,N,5,7
2.25E+13,33180104,97480720,1,5,1,N,N,N,7,6,6,3,N,5,7
2.25E+13,33111773,97440838,1,9,1,N,N,N,7,7,5,9,N,5,7
2.25E+13,33122655,97453095,1,5,1,N,N,N,6,6,5,9,N,5,7
2.25E+13,33113068,97443650,1,5,5,7,7,7,7,N,7,9,N,5,7
2.25E+13,33120178,97451726,1,2,5,7,7,7,N,N,7,9,5,5,N
2.25E+13,33055513,97390048,1,5,4,7,7,6,6,N,6,5,N,5,9
2.25E+13,33061882,97391843,1,5,1,7,6,6,6,N,6,6,N,5,9
2.25E+13,33053681,97384693,1,1,5,7,8,7,N,N,7,7,8,5,N
2.25E+13,33043193,97345930,1,5,1,N,N,N,6,6,6,9,N,5,8
2.25E+13,33043698,97370979,1,5,1,7,7,7,7,N,7,5,N,5,8
2.25E+13,33040547,97312187,1,5,1,N,N,N,6,7,5,N,N,5,8
2.25E+13,33042808,97321944,1,5,5,7,7,6,6,N,6,5,N,5,9
2.25E+13,33043149,97322812,1,9,2,7,7,6,6,N,6,5,N,5,9
2.25E+13,33024537,97274307,1,4,5,6,6,7,N,N,6,6,5,5,N
2.25E+13,33024420,97274140,1,4,5,7,6,7,N,N,6,7,6,5,N
2.25E+13,33021299,97241893,1,5,5,7,8,7,8,N,7,6,N,5,9
2.25E+13,33021190,97241921,1,5,5,7,8,7,8,N,7,6,N,5,9
2.25E+13,33013371,97303241,1,9,5,7,8,7,7,N,7,6,N,5,7
2.25E+13,33001984,97291877,1,5,5,7,7,7,7,N,7,6,N,5,9
2.25E+13,33113644,97470320,1,5,5,7,7,7,6,N,7,5,N,5,8
2.25E+13,33033647,97514389,1,5,1,N,N,N,5,7,6,N,N,5,7
2.25E+13,33090503,97261879,1,5,5,7,8,7,7,N,7,8,N,5,8
2.25E+13,33074993,97261400,1,5,1,N,N,N,6,7,6,N,N,5,7
2.25E+13,33255010,97374740,1,5,1,7,6,7,5,N,6,4,N,5,8
2.25E+13,33223520,97413149,1,5,5,7,7,7,7,N,7,5,N,5,8
2.25E+13,33133265,97483277,1,5,1,N,N,N,6,7,6,6,N,5,7
2.25E+13,33134789,97494830,1,5,5,7,7,4,5,N,4,8,N,5,9
2.25E+13,33113322,97490775,1,5,1,N,N,N,5,7,6,4,N,5,5
2.25E+13,33081569,97454842,1,5,1,7,7,7,7,N,7,6,N,5,8
2.25E+13,33042049,97413156,1,5,1,N,N,N,7,7,6,3,N,5,7
2.25E+13,33114719,97452224,1,5,5,7,7,7,7,N,7,5,N,5,8
2.25E+13,33043091,97401507,1,5,5,7,8,7,7,N,7,6,N,5,9
2.25E+13,33043071,97404626,1,5,5,7,8,7,7,N,7,6,N,5,9
2.25E+13,33212193,97281903,1,5,1,N,N,N,6,7,6,6,N,5,9
2.25E+13,33195781,97272239,1,5,1,N,N,N,6,6,6,4,N,5,8
2.25E+13,33173490,97473762,1,5,1,N,N,N,7,6,6,9,N,5,7
2.25E+13,33210870,97433747,1,5,5,7,7,7,6,N,7,9,N,5,9
2.25E+13,33065463,97530578,1,5,5,8,7,7,5,N,5,5,N,5,7
2.25E+13,33065295,97515721,1,5,5,7,7,8,7,N,5,5,N,5,7
2.25E+13,33002533,97290878,1,5,1,N,N,N,6,6,6,9,N,5,7
2.25E+13,33231948,97312462,1,5,5,7,8,6,5,N,6,5,N,5,8
2.25E+13,33161864,97395125,1,5,1,N,N,N,6,7,6,6,N,5,7
2.25E+13,33154608,97391623,1,5,1,N,N,N,6,7,6,N,N,5,7
2.25E+13,33145962,97372877,1,5,1,N,N,N,4,5,5,N,N,5,8
2.25E+13,33162657,97402087,1,5,1,N,N,N,6,7,6,6,N,5,7
2.25E+13,33162935,97404366,1,5,5,7,7,7,6,N,7,6,N,5,9
2.25E+13,33015061,97365501,1,5,1,N,N,N,7,7,6,3,N,5,7
2.25E+13,33215240,97522408,1,5,1,N,N,N,7,7,7,N,N,5,8
2.25E+13,33093041,97391910,1,5,5,7,7,6,5,N,4,3,N,5,3
2.25E+13,33093041,97385509,1,5,1,N,N,N,7,6,6,3,N,5,3
022490AA0104001,33253121,97522754,1,5,3,N,N,N,7,7,7,9,N,5,7
022490AA0111001,33170161,97390733,1,5,3,7,7,6,6,N,6,4,N,5,7
022490AA0112001,33204998,97400224,1,5,3,7,7,6,6,N,6,4,N,5,7
022490AA0112002,33212756,97412150,1,5,1,7,7,7,7,N,6,4,N,5,7
022490AA0113001,33220819,97431566,1,5,1,N,N,N,7,7,7,4,N,5,7
022490AA0113002,33220376,97440041,1,5,3,7,6,6,8,N,6,2,N,5,4
022490AA0113003,33220761,97440965,1,5,3,6,6,3,7,N,2,3,N,0,3
022490AA0113005,33225967,97491537,1,5,3,8,7,6,6,N,6,6,N,5,7
022490AA0121001,33220702,97500901,1,5,3,6,6,7,7,N,6,8,N,5,7
022490AA0124001,33222485,97473855,1,5,5,7,8,7,7,N,7,6,N,5,8
022490AA0128001,33175703,97531755,1,5,5,8,7,6,6,N,6,5,N,5,9
022490AA0161001,33254901,97471340,1,5,3,6,6,6,6,N,6,7,N,4,4
022490AA0164001,33223123,97531362,1,5,4,7,6,5,7,N,5,3,N,5,7
022490AA0166001,33244461,97463262,1,5,1,N,N,N,7,7,7,6,N,5,7
022490AA0167001,33230694,97452074,1,5,5,7,8,7,7,N,7,5,N,5,7
022490AA0168001,33231480,97445205,1,5,3,7,7,6,8,N,6,2,N,5,7
022490AA0173001,33214991,97315419,1,5,3,8,7,7,6,N,7,6,N,5,8
022490AA0173004,33250312,97311138,1,5,3,7,7,7,6,N,7,6,N,5,7
022490AA0174001,33234206,97305591,1,5,3,7,7,7,6,N,7,5,N,5,7
022490AA0175001,33203216,97351254,1,5,5,7,8,7,7,N,7,5,N,5,9
022490AA0179001,33173271,97374723,1,5,3,8,7,6,7,N,6,5,N,5,7
022490AA0179002,33181964,97381625,1,5,5,7,7,8,6,N,7,5,N,5,9
022490AA0179003,33174860,97374728,1,5,3,7,6,6,7,N,6,5,N,5,7
022490AA0179004,33184323,97374706,1,5,4,7,7,6,6,N,6,5,N,5,7
022490AA0184001,33202199,97412827,1,5,3,7,7,6,6,N,6,6,N,5,7
022490AA0190001,33243366,97432649,1,5,3,7,6,5,7,N,5,2,N,5,7
022490AA0194001,33241660,97424308,1,5,3,7,7,7,6,N,6,4,N,5,7
022490AA0197001,33252154,97415044,1,5,5,7,8,6,5,N,6,5,N,5,7
022490AA0199002,33231312,97370466,1,5,5,8,8,7,7,N,7,4,N,5,7
022490AA0202001,33255630,97385006,1,5,5,8,8,7,7,N,7,5,N,5,9
022490AA0203001,33254060,97364227,1,5,3,6,3,5,5,N,2,3,N,0,7
022490AA0205002,33230329,97332420,1,5,3,6,5,5,5,N,2,2,N,0,7
022490AA0205004,33253792,97343518,1,5,5,7,8,7,7,N,7,5,N,5,7
022490AA0205005,33252741,97344897,1,5,3,7,7,7,7,N,7,6,N,5,7
022490AA0206002,33201230,97351093,1,5,5,8,8,8,6,N,8,5,N,5,9
022490AA0209001,33155979,97333076,1,5,3,7,7,7,8,N,7,5,N,5,8
022490AA0211001,33165292,97334944,1,5,3,5,5,5,5,N,4,2,N,0,7
022490AA0212001,33174659,97330117,1,5,3,5,5,6,7,N,5,2,N,4,7
022490AA0212002,33200134,97315947,1,5,5,8,8,7,6,N,7,5,N,5,8
022490AA0212003,33212413,97300588,1,5,5,8,7,7,5,N,7,6,N,5,8
022490AA0218001,33234797,97300116,1,5,3,7,6,6,5,N,6,6,N,5,8
022490AA0223001,33224757,97281804,1,5,3,6,7,6,6,N,6,5,N,5,8
022490AA0225001,33215000,97231246,1,5,3,7,7,6,7,N,6,5,N,5,7
022490AA0225002,33194455,97262413,1,5,3,7,7,7,6,N,6,4,N,5,7
022490AA0226001,33201220,97281127,1,5,3,6,7,6,5,N,6,6,N,5,8
022490AA0226002,33195975,97282637,1,5,3,7,7,7,6,N,7,6,N,5,8
022490AA0227003,33155098,97312335,1,5,3,6,6,6,6,N,4,2,N,1,7
022490AA0227004,33155482,97305167,1,5,3,7,7,7,7,N,7,6,N,5,7
022490AA0227005,33155134,97320604,1,5,5,9,9,9,8,N,9,5,N,5,8
022490AA0227006,33153465,97334620,1,5,3,7,7,7,6,N,7,5,N,5,7
022490AA0228001,33152392,97295504,1,5,3,7,6,5,7,N,5,8,N,5,7
022490AA0231002,33170965,97301110,1,5,3,7,7,7,7,N,7,5,N,5,7
022490AA0234001,33164037,97250151,1,5,5,7,6,6,5,N,6,5,N,5,8
022490AA0239001,33182954,97293318,1,5,3,6,6,7,7,N,6,5,N,5,7
022490AA0239002,33183198,97291269,1,5,3,6,6,6,5,N,3,5,N,0,7
022490AA0239003,33183410,97275486,1,5,3,7,6,7,7,N,6,6,N,5,6
022490AA0241003,33190069,97283017,1,5,5,8,8,8,7,N,8,5,N,5,9
022490AA0243001,33195389,97290923,1,5,3,8,7,6,5,N,6,5,N,5,6
022490AA0252001,33141616,97302360,1,5,5,8,7,8,6,N,7,6,N,5,8
022490AA0252002,33150135,97283456,1,5,4,8,7,7,6,N,6,6,N,5,8
022490AA0268002,33091685,97273525,1,5,5,8,8,7,7,N,7,5,N,5,7
022490AA0270001,33044589,97244052,1,5,3,5,6,6,7,N,6,4,N,5,5
022490AA0272001,33035595,97261966,1,5,3,7,7,6,6,N,6,4,N,5,7
022490AA0284001,33041067,97305186,1,5,3,7,7,7,6,N,7,4,N,5,7
022490AA0284003,33072473,97311566,1,5,5,7,8,7,6,N,7,5,N,5,7
022490AA0284004,33043109,97304871,1,5,3,7,7,7,6,N,7,5,N,5,7
022490AA0285001,33103851,97340394,1,5,3,7,6,7,6,N,6,6,N,5,9
022490AA0285002,33100124,97342767,1,5,5,8,8,7,6,N,7,6,N,5,7
022490AA0288001,33101945,97334264,1,5,4,7,7,7,6,N,7,6,N,5,7
022490AA0290001,33091354,97341453,1,5,3,7,8,8,7,N,8,5,N,5,7
022490AA0291001,33074982,97354465,1,5,5,7,8,7,5,N,7,5,N,5,8
022490AA0292001,33073513,97340954,1,5,5,7,8,7,8,N,7,5,N,5,7
022490AA0295001,33070338,97342224,1,5,4,7,6,5,4,N,5,6,N,5,6
022490AA0300001,33050409,97362102,1,5,3,7,7,7,6,N,7,5,N,5,7
022490AA0302001,33055837,97443968,1,5,3,7,7,7,6,N,7,5,N,5,7
022490AA0302003,33075508,97433682,1,5,3,6,7,6,6,N,5,4,N,2,7
022490AA0305004,33081822,97390930,1,5,3,7,7,7,6,N,7,5,N,5,8
022490AA0307001,33082167,97370930,1,5,3,7,6,6,5,N,6,3,N,5,7
022490AA0310001,33095822,97362423,1,5,3,8,6,7,5,N,6,6,N,5,4
022490AA0311001,33160326,97340449,1,5,3,6,7,5,7,N,5,4,N,5,7
022490AA0312002,33155994,97374593,1,5,3,7,7,6,7,N,6,5,N,5,7
022490AA0339001,33030590,97332642,1,5,5,7,8,7,6,N,7,4,N,5,7
022490AA0352002,33020534,97320236,1,5,5,7,7,7,6,N,7,5,N,5,7
022490AA0352003,33020802,97320021,1,5,1,7,7,7,7,N,7,5,N,5,7
022490AA0359001,33014025,97351833,1,5,5,7,8,6,8,N,6,5,N,5,7
022490AA0362002,33040211,97353435,1,5,1,8,8,7,7,N,7,5,N,5,7
022490AA0365001,33104520,97402192,1,5,5,7,8,7,7,N,7,7,N,5,8
022490AA0366001,33034880,97421188,1,5,5,8,8,7,6,N,7,4,N,5,7
022490AA0366004,33064072,97414387,1,5,1,7,7,6,6,N,6,5,N,5,8
022490AA0368001,33043734,97403625,1,5,5,7,8,7,7,N,7,5,N,5,6
022490AA0368002,33061283,97403787,1,5,3,N,N,N,6,5,5,5,N,5,4
022490AA0372001,33042787,97380299,1,5,3,7,7,6,8,N,6,4,N,5,7
022490AA0372003,33023536,97392878,1,5,3,6,7,6,6,N,6,4,N,5,7
022490AA0380003,33004025,97360749,1,5,5,7,8,7,8,N,7,5,N,5,7
022490AA0383001,33014992,97364651,1,5,3,8,7,7,7,N,7,5,N,5,4
022490AA0389001,33025928,97450068,1,5,4,7,7,7,7,N,7,5,N,5,7
