STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
48,102010AA0483101,1,4,1,483.0,0,10,401,0,'Johnson Cr Tr',,'CR 483','0.4 Mi S of SH 64',99.99,0.579,0.0,,,32.17233611111111,-94.90871944444444,3.0,3.0,2.0,2.0,9.0,2021.0,2.0,0.0,100.0,2020.0,0,4.9,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,A,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,7.2,15.2,15.2,0.0,0.0,7.2,7.3,99.99,N,0.0,N,0.0,0.0,8,7,7,7,N,2,44.4,2,28.1,7.0,5,N,5.0,4,8.0,,,0.0,1221.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,Y,5,1.0,1900.0,,N,48.0,G,7.0,110.96
48,102120AA0178104,1,4,1,178.0,0,10,423,0,'Saline Cr Tr',,'CR 178','0.2mi S of CR 185',99.99,5.835,0.0,,,32.182627777777775,-95.39016111111111,3.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,100.0,2022.0,0,8.8,0.0,0.0,0.0,1,0,1,0,5.0,0,0.0,0.0,A,1.0,5.0,3.0,19.0,0.0,0.0,2.0,0.0,8.8,3.0,6.7,0.0,0.0,0.0,0.0,99.99,N,99.99,N,99.9,99.8,N,N,N,7,7,1,34.5,1,16.3,5.0,N,N,5.0,7,6.0,,,0.0,922.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,N,N,N,N,1.0,0.0,1.0,Y,8,1.0,1900.0,,N,48.0,G,7.0,58.96
48,102120AA0285201,1,4,1,285.0,0,10,423,0,'Prairie Cr',,'CR 285','2.2mi S of SH 64',99.99,0.338,0.0,,,32.28330555555556,-95.1695,21.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,1680.0,2009.0,A,9.1,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,9.1,25.9,25.9,0.0,0.0,9.1,9.9,99.99,N,99.99,N,99.9,99.8,7,8,8,8,N,C,54.4,C,32.7,8.0,5,N,5.0,7,8.0,,,0.0,922.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1.0,Y,6,700.0,2029.0,,N,48.0,G,7.0,256.41
48,102120AA0289001,1,4,1,289.0,0,10,423,0,'Prairie Cr Br',,'CR 289 (Wolf Ln)','0.9mi S of SH 64',99.99,0.0,0.0,,,32.29267222222222,-95.17753611111111,6.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,1140.0,2009.0,0,9.4,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,9.4,12.2,12.2,0.0,0.0,9.4,10.1,99.99,N,99.99,N,99.9,99.8,7,8,8,8,N,0,32.7,0,24.5,6.0,5,N,5.0,7,7.0,,,0.0,922.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1.0,Y,6,1000.0,2029.0,,N,48.0,G,7.0,123.22
48,102120AA0431202,1,4,1,431.0,0,10,423,0,'Little Saline Cr Tr',,'CR 431 (Old SH 37)','1.1mi N of US 69',99.99,1.77,0.0,,,32.446127777777775,-95.36558055555555,8.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,1620.0,2015.0,0,8.0,0.0,0.0,0.0,1,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,2.0,0.0,8.6,3.0,6.4,0.0,0.0,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,0,32.7,0,24.5,6.0,N,N,5.0,9,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,N,N,N,N,5.0,0.0,,Y,8,2000.0,2035.0,,N,48.0,G,7.0,51.2
48,102120AA1125202,1,4,1,1125.0,0,10,423,0,'Butler Cr',,'CR 1125 (Greenbrie','2.1mi S of SS 364',99.99,4.023,0.0,,,32.282288888888885,-95.38651666666668,5.0,3.0,2.0,2.0,9.0,2021.0,2.0,0.0,2979.0,2018.0,0,6.7,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,9.1,16.8,16.8,0.0,0.0,9.1,9.9,99.99,N,0.0,N,99.9,0.0,8,8,8,8,N,0,32.7,0,24.5,6.0,4,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1.0,Y,5,1500.0,2029.0,,N,48.0,G,8.0,166.32
48,102340AA2319001,1,4,1,2319.0,0,10,467,0,'Alligator Cr',,'CR 2319','1mi N of FM 1256',99.99,1.365,0.0,,,32.41963888888888,-95.86741111111111,2.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,63.0,2018.0,A,5.8,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,7.3,19.8,19.8,0.0,0.0,7.3,8.0,99.99,N,0.0,N,99.9,0.0,8,8,7,8,N,C,54.4,C,32.7,7.0,6,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,14.0,0.0,1.0,Y,8,150.0,2038.0,,N,48.0,G,7.0,158.4
48,102340AA2918001,1,4,1,2918.0,0,10,467,0,'Steve Cr',,'CR 2918','1.4mi S of FM 1256',99.99,2.511,0.0,,,32.381233333333334,-95.86317777777778,3.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,100.0,2015.0,A,5.8,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,7.2,12.2,12.2,0.0,0.0,7.2,7.9,99.99,N,0.0,N,99.9,0.0,7,8,8,8,N,C,54.4,C,32.7,8.0,5,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1.0,Y,8,150.0,2035.0,,N,48.0,G,7.0,96.38
48,102340AA2918002,1,4,1,2918.0,0,10,467,0,'Steve Cr Rl',,'CR 2918','1.3mi S of FM 1256',99.99,2.612,0.0,,,32.382075,-95.86268888888888,3.0,3.0,2.0,2.0,9.0,2022.0,2.0,0.0,100.0,2015.0,A,4.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,7.3,10.7,10.7,0.0,0.0,7.3,7.9,99.99,N,0.0,N,99.9,0.0,7,8,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,1.0,Y,8,150.0,2035.0,,N,48.0,G,7.0,84.53
48,102340TD0000102,1,5,1,0.0,0,10,467,0,'Dry Cr',,'Trade Days','0.2mi W of SH 19',99.99,0.0,0.0,,,32.56097222222222,-95.86309999999999,2.0,3.0,4.0,4.0,9.0,2022.0,2.0,0.0,100.0,2022.0,0,6.1,0.0,0.0,0.0,0,0,0,0,5.0,N,0.0,0.0,B,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,6.1,10.1,10.1,0.0,0.0,5.8,6.1,99.99,N,99.99,N,99.9,99.8,8,6,5,5,N,1,32.7,1,24.5,5.0,4,N,5.0,6,6.0,,,0.0,1022.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,Y,6,1.0,1900.0,,N,48.0,F,5.0,61.61
48,102340TD0000106,1,5,1,0.0,0,10,467,0,'Dry Cr',,'Trade Days','0.2mi W of SH 19',99.99,0.0,0.0,,,32.56271666666667,-95.8616111111111,2.0,3.0,4.0,4.0,9.0,2022.0,2.0,0.0,100.0,2022.0,0,9.4,0.0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,B,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,9.3,10.1,10.1,0.0,0.0,9.3,9.4,99.99,N,99.99,N,99.9,99.8,7,6,4,5,N,1,32.7,1,24.5,4.0,7,N,5.0,6,8.0,,,0.0,1022.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,1.0,0.0,,Y,6,1.0,1900.0,,N,48.0,P,4.0,94.94
48,110030020002310,1,2,1,69.0,0,11,5,0,'Wetlands 2',,'US 69 NB','17.50 MI SE of LP 287',99.99,30.592,0.0,,,31.192327777777777,-94.4576388888889,16.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,6279.0,2020.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,13.0,0.0,11.4,15.2,198.1,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,7,9,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,R,1.0,,1.0,0.0,0.0,1,0,0,0,16.0,0.0,,Y,6,8291.0,2040.0,,N,48.0,G,7.0,2416.82
48,110030020002312,1,2,1,69.0,0,11,5,0,'Wetlands 1',,'US 69 NB','15.00 MI SE OF LP 287',99.99,26.565,0.0,,,31.212116666666667,-94.49533055555555,0.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,6279.0,2020.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,11.4,15.2,15.2,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,7,9,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,R,1.0,,1.0,0.0,0.0,1,1,0,0,16.0,0.0,,Y,7,8291.0,2040.0,,N,48.0,G,7.0,185.44
48,110030020002313,1,2,1,69.0,0,11,5,80728,'SH 63 AND SANDY CREEK',,'US 69','20.50 SE OF LP 287',99.99,35.425,0.0,,,31.16120833333333,-94.4283138888889,0.0,3.0,1.0,1.0,2.0,2022.0,4.0,3.0,3234.0,2020.0,A,23.2,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,6.0,5.0,2.0,0.0,0.0,21.0,0.0,11.4,36.6,768.1,0.0,0.0,22.9,24.4,99.99,H,5.08,N,8.4,0.0,8,9,7,7,N,C,54.4,C,32.7,7.0,9,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,1.0,0.0,0.0,1,0,0,0,22.0,0.0,,Y,6,4528.0,2040.0,,N,48.0,G,7.0,18741.64
48,110030020002314,1,2,1,69.0,0,11,5,80728,'SANDY CREEK',,'US 69 NB EXIT','20.90 MI SE of LP 287',99.99,36.12,0.0,,,31.15445833333333,-94.42674166666667,0.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,500.0,2020.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,3.0,0.0,11.6,33.5,97.5,0.0,0.0,11.6,12.2,99.99,N,0.0,N,99.9,0.0,8,9,8,7,N,C,54.4,C,32.7,8.0,7,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,R,1.0,,1.0,0.0,0.0,1,0,0,0,16.0,0.0,,Y,6,700.0,2040.0,,N,48.0,G,8.0,1189.5
48,110030020002315,1,2,1,69.0,0,11,5,0,'POPHERS CREEK TRIBUTARY',,'US 69','17.60 MI SE of LP 287',99.99,30.78,0.0,,,31.19211388888889,-94.45799722222222,0.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,6628.0,2019.0,A,11.6,0.0,0.0,0.0,1,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,2.0,0.0,11.7,2.1,10.7,0.0,0.0,11.7,14.3,99.99,N,0.0,N,99.9,0.0,N,N,N,7,8,C,54.4,C,32.7,8.0,7,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,1.0,,1.0,0.0,0.0,N,N,N,N,16.0,0.0,,Y,6,8291.0,2040.0,,N,48.0,G,8.0,153.01
48,110030020002316,1,2,1,69.0,0,11,5,0,'DRY CREEK TRIBUTARY',,'US 69','15.90 MI SE OF LP 287',99.99,28.024,0.0,,,31.20521111111111,-94.48254722222222,16.0,3.0,1.0,1.0,2.0,2022.0,4.0,0.0,6628.0,2019.0,A,23.2,0.0,0.0,0.0,1,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,2.0,0.0,23.2,2.4,8.8,0.0,0.0,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,C,54.4,C,32.7,7.0,N,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,1.0,0.0,0.0,N,N,N,N,16.0,0.0,,Y,6,8291.0,2040.0,,N,48.0,G,7.0,204.16
48,110030020002317,1,2,1,69.0,0,11,5,0,'DRY CREEK',,'US 69','17.05 MI SE OF US 59',99.99,27.439,0.0,,,31.207802777777776,-94.48771111111111,2.0,3.0,1.0,1.0,2.0,2021.0,4.0,0.0,5922.0,2020.0,A,23.2,2.0,0.0,0.0,1,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,3.0,0.0,11.6,3.7,13.1,0.0,0.0,23.2,46.6,99.99,N,0.0,N,99.9,0.0,N,N,N,8,9,C,54.4,C,32.7,9.0,9,N,5.0,7,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,1.0,0.0,0.0,1,6,0,0,17.0,0.0,,Y,6,8291.0,2040.0,,N,48.0,G,9.0,610.46
48,110030020002318,1,2,1,69.0,0,11,5,0,'SHAWNEE CREEK TRIBUTARY',,'US 69','14.05 MI SE of LP 287',99.99,25.083,0.0,,,31.219013888888888,-94.50893611111111,16.0,3.0,1.0,1.0,2.0,2022.0,4.0,0.0,6628.0,2019.0,A,23.2,0.0,15.0,0.0,1,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,4.0,0.0,23.2,2.4,12.5,0.0,0.0,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,7,7,C,54.4,C,32.7,7.0,N,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,1.0,0.0,0.0,N,N,N,N,16.0,0.0,,Y,6,8291.0,1900.0,,N,48.0,G,7.0,290.0
48,110030020002319,1,2,1,69.0,0,11,5,0,'WETLANDS',,'US 69 SB','19.90 MI S OF LP 287',99.99,34.517,0.0,,,31.168886111111114,-94.43116111111111,0.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,6279.0,2020.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,6.0,0.0,11.4,15.2,91.4,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,8,9,7,7,N,C,54.4,C,32.7,7.0,6,N,5.0,6,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,L,1.0,,1.0,0.0,0.0,1,0,0,0,16.0,0.0,,Y,6,8291.0,2040.0,,N,48.0,G,7.0,1115.08
48,110030020002320,1,2,1,69.0,3,11,5,0,'SHAWNEE CREEK',,'US 69 NB','12.10 MI S OF LP 287',99.99,21.942,0.0,,,31.232277777777774,-94.5377,2.0,3.0,1.0,1.0,2.0,2021.0,2.0,0.0,3200.0,2022.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,11.4,32.0,64.0,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,8,9,8,7,N,C,54.4,C,32.7,8.0,6,N,5.0,9,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,R,1.0,,1.0,0.0,0.0,1,1,0,0,11.0,1.0,,Y,6,6500.0,2032.0,,N,48.0,G,8.0,780.8
48,110030020002321,1,2,1,69.0,0,11,5,0,'SHAWNEE CREEK',,'US 69 SB','12.10 MI SE OF LP 287',99.99,21.509,0.0,,,31.232105555555552,-94.53808611111111,0.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,6279.0,2020.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,11.4,32.0,64.0,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,8,9,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,L,1.0,,1.0,0.0,0.0,1,0,0,0,16.0,0.0,,Y,6,8291.0,2040.0,,N,48.0,G,8.0,780.8
48,110030020003311,1,2,1,69.0,0,11,5,0,'SANDY CREEK TRIBUTARY',,'SH 63','20.90 MI SE of LP 287',99.99,35.724,0.0,,,31.158419444444444,-94.42705833333333,3.0,3.0,1.0,1.0,6.0,2022.0,2.0,0.0,5277.0,2020.0,A,16.5,0.0,0.0,0.0,1,N,N,N,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,3.0,0.0,16.5,3.0,11.0,2.1,2.1,16.5,21.3,99.99,N,0.0,N,0.0,0.0,N,N,N,6,7,C,54.4,C,32.7,7.0,9,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,1.0,0.0,0.0,1,6,0,0,16.0,0.0,,Y,6,7810.0,2040.0,0.0,N,48.0,G,7.0,234.3
48,110030024401074,1,2,7,69.0,0,11,5,80728,'SANDY CREEK',,'US 69 RAMP D','0.30 MI S OF SH 63',99.99,0.618,0.0,,,31.154899999999998,-94.42676111111112,2.0,3.0,1.0,1.0,2.0,2021.0,1.0,0.0,3100.0,2022.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,11.4,33.5,33.5,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,9,9,8,7,N,A,54.4,A,32.7,8.0,9,N,5.0,9,8.0,,,0.0,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,1.0,,1.0,0.0,0.0,1,1,0,0,19.0,0.0,,Y,6,4300.0,2032.0,,N,48.0,G,8.0,408.7
48,110030024401075,1,2,1,69.0,0,11,5,80728,'WETLANDS',,'US 69 NB On-Ramp','0.20 Mi N of SH 63',99.99,35.367,0.0,,,31.161175,-94.42740833333333,0.0,3.0,1.0,1.0,2.0,2022.0,2.0,0.0,1500.0,2020.0,A,11.6,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,4.0,0.0,11.4,24.4,97.5,0.0,0.0,11.4,12.2,99.99,N,0.0,N,99.9,0.0,8,9,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,R,1.0,,1.0,0.0,0.0,1,0,0,0,16.0,0.0,1.0,Y,6,2050.0,2040.0,0.0,N,48.0,G,8.0,1189.5
48,110030024401076,1,3,1,63.0,0,11,5,80728,'SANDY CREEK TRIBUTARY',,'US 69 NB On-Ramp','0.05 MI N OF SH 63',99.99,35.682,0.0,,,31.159105555555556,-94.42681111111112,0.0,3.0,1.0,1.0,6.0,2022.0,2.0,0.0,1500.0,2020.0,A,11.9,0.0,30.0,0.0,1,N,1,1,5.0,0,0.0,0.0,A,1.0,5.0,1.0,19.0,0.0,0.0,3.0,0.0,11.9,3.7,12.8,0.0,0.0,0.0,0.0,99.99,N,0.0,N,99.9,0.0,N,N,N,6,7,C,54.4,C,32.7,7.0,N,N,5.0,9,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,R,1.0,,0.0,0.0,0.0,N,N,N,N,16.0,0.0,,Y,6,2050.0,2040.0,,N,48.0,G,7.0,152.32
48,110030AA0245003,1,4,1,186.0,0,11,5,0,'GILLILAND CREEK',,'ROBINSON LN','0.75 MI N OF FM 2109',99.99,3.219,0.0,,,31.287322222222222,-94.50861111111111,11.0,3.0,2.0,2.0,9.0,2019.0,2.0,0.0,200.0,2022.0,A,4.9,0.0,0.0,0.0,1,1,1,1,5.0,0,0.0,0.0,A,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,7.5,18.3,18.3,0.0,0.0,7.5,8.0,99.99,N,0.0,N,99.9,0.0,9,9,8,8,N,C,54.4,C,32.7,8.0,5,N,5.0,8,8.0,,,18.3,522.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,,Y,7,200.0,2033.0,,N,48.0,G,8.0,146.4
48,111140AA0114002,1,4,1,2235.0,0,11,225,0,'BIG ELKHART CREEK',,'CR 2235','2.4 MI NW OF FM 227',99.99,5.069,0.0,,,31.489238888888888,-95.55801944444444,3.0,3.0,2.0,2.0,9.0,2021.0,2.0,0.0,60.0,2021.0,A,7.4,0.0,0.0,0.0,1,N,1,1,5.0,N,0.0,0.0,A,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,7.4,15.2,15.2,0.0,0.0,7.4,7.9,99.99,N,0.0,N,99.9,0.0,8,8,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,7,8.0,,,0.0,1121.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,,Y,8,150.0,2041.0,,N,48.0,G,8.0,120.08
48,111140AA0334009,1,4,1,4025.0,0,11,225,0,'GAIL CREEK',,'CR 4025','8.2 MI SE OF FM 2712',99.99,13.197,0.0,,,31.196525,-95.40567777777778,16.0,3.0,2.0,2.0,9.0,2021.0,2.0,0.0,55.0,2022.0,A,4.9,0.0,0.0,0.0,1,N,1,1,5.0,N,0.0,0.0,A,1.0,5.0,5.0,5.0,0.0,0.0,3.0,0.0,7.3,18.3,36.6,0.0,0.0,7.3,7.8,99.99,N,0.0,N,99.9,0.0,8,9,8,8,N,C,54.4,C,32.7,8.0,6,N,5.0,3,8.0,,,0.0,622.0,24.0,N  ,N  ,N  ,,,,0.0,0.0,0.0,,,,               ,0.0,N,2.0,,0.0,0.0,0.0,1,0,0,0,0.0,0.0,,Y,7,60.0,2040.0,0.0,N,48.0,G,8.0,285.48
